file,label,label_id,aug_seed
pk-hfad-1_100000.landmarks-mediapipe-world.csv,pk-hfad-1_100000,5,5006
pk-hfad-1_10000000.landmarks-mediapipe-world.csv,pk-hfad-1_10000000,6,-1
pk-hfad-1_10000000.landmarks-mediapipe-world.csv,pk-hfad-1_10000000,6,6004
pk-hfad-1_10000000.landmarks-mediapipe-world.csv,pk-hfad-1_10000000,6,6011
pk-hfad-1_10000000.landmarks-mediapipe-world.csv,pk-hfad-1_10000000,6,6005
pk-hfad-1_10000000.landmarks-mediapipe-world.csv,pk-hfad-1_10000000,6,6001
pk-hfad-1_10000000.landmarks-mediapipe-world.csv,pk-hfad-1_10000000,6,6009
pk-hfad-1_10000000.landmarks-mediapipe-world.csv,pk-hfad-1_10000000,6,6007
pk-hfad-1_10000000.landmarks-mediapipe-world.csv,pk-hfad-1_10000000,6,6003
pk-hfad-1_4.landmarks-mediapipe-world.csv,pk-hfad-1_4,7,-1
pk-hfad-1_4.landmarks-mediapipe-world.csv,pk-hfad-1_4,7,7008
pk-hfad-1_4.landmarks-mediapipe-world.csv,pk-hfad-1_4,7,7004
pk-hfad-1_4.landmarks-mediapipe-world.csv,pk-hfad-1_4,7,7010
pk-hfad-1_4.landmarks-mediapipe-world.csv,pk-hfad-1_4,7,7003
pk-hfad-1_4.landmarks-mediapipe-world.csv,pk-hfad-1_4,7,7009
pk-hfad-1_4.landmarks-mediapipe-world.csv,pk-hfad-1_4,7,7002
pk-hfad-1_4.landmarks-mediapipe-world.csv,pk-hfad-1_4,7,7001
pk-hfad-1_5.landmarks-mediapipe-world.csv,pk-hfad-1_5,8,-1
pk-hfad-1_5.landmarks-mediapipe-world.csv,pk-hfad-1_5,8,8005
pk-hfad-1_5.landmarks-mediapipe-world.csv,pk-hfad-1_5,8,8007
pk-hfad-1_5.landmarks-mediapipe-world.csv,pk-hfad-1_5,8,8003
pk-hfad-1_5.landmarks-mediapipe-world.csv,pk-hfad-1_5,8,8001
pk-hfad-1_5.landmarks-mediapipe-world.csv,pk-hfad-1_5,8,8011
pk-hfad-1_5.landmarks-mediapipe-world.csv,pk-hfad-1_5,8,8006
pk-hfad-1_5.landmarks-mediapipe-world.csv,pk-hfad-1_5,8,8010
pk-hfad-1_500.landmarks-mediapipe-world.csv,pk-hfad-1_500,9,-1
pk-hfad-1_500.landmarks-mediapipe-world.csv,pk-hfad-1_500,9,9002
pk-hfad-1_500.landmarks-mediapipe-world.csv,pk-hfad-1_500,9,9001
pk-hfad-1_500.landmarks-mediapipe-world.csv,pk-hfad-1_500,9,9011
pk-hfad-1_500.landmarks-mediapipe-world.csv,pk-hfad-1_500,9,9005
pk-hfad-1_500.landmarks-mediapipe-world.csv,pk-hfad-1_500,9,9009
pk-hfad-1_500.landmarks-mediapipe-world.csv,pk-hfad-1_500,9,9006
pk-hfad-1_500.landmarks-mediapipe-world.csv,pk-hfad-1_500,9,9010
pk-hfad-1_6.landmarks-mediapipe-world.csv,pk-hfad-1_6,10,-1
pk-hfad-1_6.landmarks-mediapipe-world.csv,pk-hfad-1_6,10,10003
pk-hfad-1_6.landmarks-mediapipe-world.csv,pk-hfad-1_6,10,10001
pk-hfad-1_6.landmarks-mediapipe-world.csv,pk-hfad-1_6,10,10004
pk-hfad-1_6.landmarks-mediapipe-world.csv,pk-hfad-1_6,10,10010
pk-hfad-1_6.landmarks-mediapipe-world.csv,pk-hfad-1_6,10,10006
pk-hfad-1_6.landmarks-mediapipe-world.csv,pk-hfad-1_6,10,10002
pk-hfad-1_6.landmarks-mediapipe-world.csv,pk-hfad-1_6,10,10005
pk-hfad-1_7.landmarks-mediapipe-world.csv,pk-hfad-1_7,11,-1
pk-hfad-1_7.landmarks-mediapipe-world.csv,pk-hfad-1_7,11,11009
pk-hfad-1_7.landmarks-mediapipe-world.csv,pk-hfad-1_7,11,11003
pk-hfad-1_7.landmarks-mediapipe-world.csv,pk-hfad-1_7,11,11002
pk-hfad-1_7.landmarks-mediapipe-world.csv,pk-hfad-1_7,11,11011
pk-hfad-1_7.landmarks-mediapipe-world.csv,pk-hfad-1_7,11,11008
pk-hfad-1_7.landmarks-mediapipe-world.csv,pk-hfad-1_7,11,11007
pk-hfad-1_7.landmarks-mediapipe-world.csv,pk-hfad-1_7,11,11005
pk-hfad-1_8.landmarks-mediapipe-world.csv,pk-hfad-1_8,12,-1
pk-hfad-1_8.landmarks-mediapipe-world.csv,pk-hfad-1_8,12,12005
pk-hfad-1_8.landmarks-mediapipe-world.csv,pk-hfad-1_8,12,12001
pk-hfad-1_8.landmarks-mediapipe-world.csv,pk-hfad-1_8,12,12002
pk-hfad-1_8.landmarks-mediapipe-world.csv,pk-hfad-1_8,12,12010
pk-hfad-1_8.landmarks-mediapipe-world.csv,pk-hfad-1_8,12,12004
pk-hfad-1_8.landmarks-mediapipe-world.csv,pk-hfad-1_8,12,12006
pk-hfad-1_8.landmarks-mediapipe-world.csv,pk-hfad-1_8,12,12007
pk-hfad-1_9.landmarks-mediapipe-world.csv,pk-hfad-1_9,13,-1
pk-hfad-1_9.landmarks-mediapipe-world.csv,pk-hfad-1_9,13,13010
pk-hfad-1_9.landmarks-mediapipe-world.csv,pk-hfad-1_9,13,13005
pk-hfad-1_9.landmarks-mediapipe-world.csv,pk-hfad-1_9,13,13007
pk-hfad-1_9.landmarks-mediapipe-world.csv,pk-hfad-1_9,13,13001
pk-hfad-1_9.landmarks-mediapipe-world.csv,pk-hfad-1_9,13,13004
pk-hfad-1_9.landmarks-mediapipe-world.csv,pk-hfad-1_9,13,13002
pk-hfad-1_9.landmarks-mediapipe-world.csv,pk-hfad-1_9,13,13008
pk-hfad-1_a(double-handed-letter).landmarks-mediapipe-world.csv,pk-hfad-1_a(double-handed-letter),14,-1
pk-hfad-1_a(double-handed-letter).landmarks-mediapipe-world.csv,pk-hfad-1_a(double-handed-letter),14,14004
pk-hfad-1_a(double-handed-letter).landmarks-mediapipe-world.csv,pk-hfad-1_a(double-handed-letter),14,14009
pk-hfad-1_a(double-handed-letter).landmarks-mediapipe-world.csv,pk-hfad-1_a(double-handed-letter),14,14006
pk-hfad-1_a(double-handed-letter).landmarks-mediapipe-world.csv,pk-hfad-1_a(double-handed-letter),14,14002
pk-hfad-1_a(double-handed-letter).landmarks-mediapipe-world.csv,pk-hfad-1_a(double-handed-letter),14,14007
pk-hfad-1_a(double-handed-letter).landmarks-mediapipe-world.csv,pk-hfad-1_a(double-handed-letter),14,14011
pk-hfad-1_a(double-handed-letter).landmarks-mediapipe-world.csv,pk-hfad-1_a(double-handed-letter),14,14001
pk-hfad-1_a(single-handed-letter).landmarks-mediapipe-world.csv,pk-hfad-1_a(single-handed-letter),15,-1
pk-hfad-1_a(single-handed-letter).landmarks-mediapipe-world.csv,pk-hfad-1_a(single-handed-letter),15,15009
pk-hfad-1_a(single-handed-letter).landmarks-mediapipe-world.csv,pk-hfad-1_a(single-handed-letter),15,15011
pk-hfad-1_a(single-handed-letter).landmarks-mediapipe-world.csv,pk-hfad-1_a(single-handed-letter),15,15008
pk-hfad-1_a(single-handed-letter).landmarks-mediapipe-world.csv,pk-hfad-1_a(single-handed-letter),15,15005
pk-hfad-1_a(single-handed-letter).landmarks-mediapipe-world.csv,pk-hfad-1_a(single-handed-letter),15,15007
pk-hfad-1_a(single-handed-letter).landmarks-mediapipe-world.csv,pk-hfad-1_a(single-handed-letter),15,15006
pk-hfad-1_a(single-handed-letter).landmarks-mediapipe-world.csv,pk-hfad-1_a(single-handed-letter),15,15001
pk-hfad-1_aaei(came).landmarks-mediapipe-world.csv,pk-hfad-1_aaei(came),16,-1
pk-hfad-1_aaei(came).landmarks-mediapipe-world.csv,pk-hfad-1_aaei(came),16,16002
pk-hfad-1_aaei(came).landmarks-mediapipe-world.csv,pk-hfad-1_aaei(came),16,16007
pk-hfad-1_aaei(came).landmarks-mediapipe-world.csv,pk-hfad-1_aaei(came),16,16011
pk-hfad-1_aaei(came).landmarks-mediapipe-world.csv,pk-hfad-1_aaei(came),16,16009
pk-hfad-1_aaei(came).landmarks-mediapipe-world.csv,pk-hfad-1_aaei(came),16,16010
pk-hfad-1_aaei(came).landmarks-mediapipe-world.csv,pk-hfad-1_aaei(came),16,16004
pk-hfad-1_aaei(came).landmarks-mediapipe-world.csv,pk-hfad-1_aaei(came),16,16008
pk-hfad-1_aaein.landmarks-mediapipe-world.csv,pk-hfad-1_aaein,17,-1
pk-hfad-1_aaein.landmarks-mediapipe-world.csv,pk-hfad-1_aaein,17,17008
pk-hfad-1_aaein.landmarks-mediapipe-world.csv,pk-hfad-1_aaein,17,17003
pk-hfad-1_aaein.landmarks-mediapipe-world.csv,pk-hfad-1_aaein,17,17010
pk-hfad-1_aaein.landmarks-mediapipe-world.csv,pk-hfad-1_aaein,17,17006
pk-hfad-1_aaein.landmarks-mediapipe-world.csv,pk-hfad-1_aaein,17,17009
pk-hfad-1_aaein.landmarks-mediapipe-world.csv,pk-hfad-1_aaein,17,17005
pk-hfad-1_aaein.landmarks-mediapipe-world.csv,pk-hfad-1_aaein,17,17007
pk-hfad-1_aaey.landmarks-mediapipe-world.csv,pk-hfad-1_aaey,18,-1
pk-hfad-1_aaey.landmarks-mediapipe-world.csv,pk-hfad-1_aaey,18,18001
pk-hfad-1_aaey.landmarks-mediapipe-world.csv,pk-hfad-1_aaey,18,18008
pk-hfad-1_aaey.landmarks-mediapipe-world.csv,pk-hfad-1_aaey,18,18011
pk-hfad-1_aaey.landmarks-mediapipe-world.csv,pk-hfad-1_aaey,18,18002
pk-hfad-1_aaey.landmarks-mediapipe-world.csv,pk-hfad-1_aaey,18,18007
pk-hfad-1_aaey.landmarks-mediapipe-world.csv,pk-hfad-1_aaey,18,18009
pk-hfad-1_aaey.landmarks-mediapipe-world.csv,pk-hfad-1_aaey,18,18004
pk-hfad-1_aaia(came).landmarks-mediapipe-world.csv,pk-hfad-1_aaia(came),19,-1
pk-hfad-1_aaia(came).landmarks-mediapipe-world.csv,pk-hfad-1_aaia(came),19,19006
pk-hfad-1_aaia(came).landmarks-mediapipe-world.csv,pk-hfad-1_aaia(came),19,19011
pk-hfad-1_aaia(came).landmarks-mediapipe-world.csv,pk-hfad-1_aaia(came),19,19008
pk-hfad-1_aaia(came).landmarks-mediapipe-world.csv,pk-hfad-1_aaia(came),19,19003
pk-hfad-1_aaia(came).landmarks-mediapipe-world.csv,pk-hfad-1_aaia(came),19,19007
pk-hfad-1_aaia(came).landmarks-mediapipe-world.csv,pk-hfad-1_aaia(came),19,19004
pk-hfad-1_aaia(came).landmarks-mediapipe-world.csv,pk-hfad-1_aaia(came),19,19005
pk-hfad-1_aao.landmarks-mediapipe-world.csv,pk-hfad-1_aao,20,-1
pk-hfad-1_aao.landmarks-mediapipe-world.csv,pk-hfad-1_aao,20,20005
pk-hfad-1_aao.landmarks-mediapipe-world.csv,pk-hfad-1_aao,20,20010
pk-hfad-1_aao.landmarks-mediapipe-world.csv,pk-hfad-1_aao,20,20004
pk-hfad-1_aao.landmarks-mediapipe-world.csv,pk-hfad-1_aao,20,20009
pk-hfad-1_aao.landmarks-mediapipe-world.csv,pk-hfad-1_aao,20,20008
pk-hfad-1_aao.landmarks-mediapipe-world.csv,pk-hfad-1_aao,20,20001
pk-hfad-1_aao.landmarks-mediapipe-world.csv,pk-hfad-1_aao,20,20002
pk-hfad-1_aap.landmarks-mediapipe-world.csv,pk-hfad-1_aap,21,-1
pk-hfad-1_aap.landmarks-mediapipe-world.csv,pk-hfad-1_aap,21,21007
pk-hfad-1_aap.landmarks-mediapipe-world.csv,pk-hfad-1_aap,21,21003
pk-hfad-1_aap.landmarks-mediapipe-world.csv,pk-hfad-1_aap,21,21006
pk-hfad-1_aap.landmarks-mediapipe-world.csv,pk-hfad-1_aap,21,21002
pk-hfad-1_aap.landmarks-mediapipe-world.csv,pk-hfad-1_aap,21,21001
pk-hfad-1_aap.landmarks-mediapipe-world.csv,pk-hfad-1_aap,21,21008
pk-hfad-1_aap.landmarks-mediapipe-world.csv,pk-hfad-1_aap,21,21004
pk-hfad-1_aaun.landmarks-mediapipe-world.csv,pk-hfad-1_aaun,22,-1
pk-hfad-1_aaun.landmarks-mediapipe-world.csv,pk-hfad-1_aaun,22,22003
pk-hfad-1_aaun.landmarks-mediapipe-world.csv,pk-hfad-1_aaun,22,22010
pk-hfad-1_aaun.landmarks-mediapipe-world.csv,pk-hfad-1_aaun,22,22002
pk-hfad-1_aaun.landmarks-mediapipe-world.csv,pk-hfad-1_aaun,22,22009
pk-hfad-1_aaun.landmarks-mediapipe-world.csv,pk-hfad-1_aaun,22,22004
pk-hfad-1_aaun.landmarks-mediapipe-world.csv,pk-hfad-1_aaun,22,22001
pk-hfad-1_aaun.landmarks-mediapipe-world.csv,pk-hfad-1_aaun,22,22007
pk-hfad-1_ab.landmarks-mediapipe-world.csv,pk-hfad-1_ab,23,-1
pk-hfad-1_ab.landmarks-mediapipe-world.csv,pk-hfad-1_ab,23,23008
pk-hfad-1_ab.landmarks-mediapipe-world.csv,pk-hfad-1_ab,23,23004
pk-hfad-1_ab.landmarks-mediapipe-world.csv,pk-hfad-1_ab,23,23010
pk-hfad-1_ab.landmarks-mediapipe-world.csv,pk-hfad-1_ab,23,23009
pk-hfad-1_ab.landmarks-mediapipe-world.csv,pk-hfad-1_ab,23,23005
pk-hfad-1_ab.landmarks-mediapipe-world.csv,pk-hfad-1_ab,23,23003
pk-hfad-1_ab.landmarks-mediapipe-world.csv,pk-hfad-1_ab,23,23007
pk-hfad-1_accounting.landmarks-mediapipe-world.csv,pk-hfad-1_accounting,24,-1
pk-hfad-1_accounting.landmarks-mediapipe-world.csv,pk-hfad-1_accounting,24,24008
pk-hfad-1_accounting.landmarks-mediapipe-world.csv,pk-hfad-1_accounting,24,24001
pk-hfad-1_accounting.landmarks-mediapipe-world.csv,pk-hfad-1_accounting,24,24011
pk-hfad-1_accounting.landmarks-mediapipe-world.csv,pk-hfad-1_accounting,24,24005
pk-hfad-1_accounting.landmarks-mediapipe-world.csv,pk-hfad-1_accounting,24,24007
pk-hfad-1_accounting.landmarks-mediapipe-world.csv,pk-hfad-1_accounting,24,24004
pk-hfad-1_accounting.landmarks-mediapipe-world.csv,pk-hfad-1_accounting,24,24009
pk-hfad-1_ache.landmarks-mediapipe-world.csv,pk-hfad-1_ache,25,-1
pk-hfad-1_ache.landmarks-mediapipe-world.csv,pk-hfad-1_ache,25,25003
pk-hfad-1_ache.landmarks-mediapipe-world.csv,pk-hfad-1_ache,25,25007
pk-hfad-1_ache.landmarks-mediapipe-world.csv,pk-hfad-1_ache,25,25010
pk-hfad-1_ache.landmarks-mediapipe-world.csv,pk-hfad-1_ache,25,25002
pk-hfad-1_ache.landmarks-mediapipe-world.csv,pk-hfad-1_ache,25,25001
pk-hfad-1_ache.landmarks-mediapipe-world.csv,pk-hfad-1_ache,25,25008
pk-hfad-1_ache.landmarks-mediapipe-world.csv,pk-hfad-1_ache,25,25005
pk-hfad-1_achievement.landmarks-mediapipe-world.csv,pk-hfad-1_achievement,26,-1
pk-hfad-1_achievement.landmarks-mediapipe-world.csv,pk-hfad-1_achievement,26,26003
pk-hfad-1_achievement.landmarks-mediapipe-world.csv,pk-hfad-1_achievement,26,26004
pk-hfad-1_achievement.landmarks-mediapipe-world.csv,pk-hfad-1_achievement,26,26008
pk-hfad-1_achievement.landmarks-mediapipe-world.csv,pk-hfad-1_achievement,26,26009
pk-hfad-1_achievement.landmarks-mediapipe-world.csv,pk-hfad-1_achievement,26,26006
pk-hfad-1_achievement.landmarks-mediapipe-world.csv,pk-hfad-1_achievement,26,26002
pk-hfad-1_achievement.landmarks-mediapipe-world.csv,pk-hfad-1_achievement,26,26005
pk-hfad-1_act-upon.landmarks-mediapipe-world.csv,pk-hfad-1_act-upon,27,-1
pk-hfad-1_act-upon.landmarks-mediapipe-world.csv,pk-hfad-1_act-upon,27,27004
pk-hfad-1_act-upon.landmarks-mediapipe-world.csv,pk-hfad-1_act-upon,27,27001
pk-hfad-1_act-upon.landmarks-mediapipe-world.csv,pk-hfad-1_act-upon,27,27008
pk-hfad-1_act-upon.landmarks-mediapipe-world.csv,pk-hfad-1_act-upon,27,27011
pk-hfad-1_act-upon.landmarks-mediapipe-world.csv,pk-hfad-1_act-upon,27,27007
pk-hfad-1_act-upon.landmarks-mediapipe-world.csv,pk-hfad-1_act-upon,27,27005
pk-hfad-1_act-upon.landmarks-mediapipe-world.csv,pk-hfad-1_act-upon,27,27009
pk-hfad-1_address(noun).landmarks-mediapipe-world.csv,pk-hfad-1_address(noun),28,-1
pk-hfad-1_address(noun).landmarks-mediapipe-world.csv,pk-hfad-1_address(noun),28,28001
pk-hfad-1_address(noun).landmarks-mediapipe-world.csv,pk-hfad-1_address(noun),28,28010
pk-hfad-1_address(noun).landmarks-mediapipe-world.csv,pk-hfad-1_address(noun),28,28004
pk-hfad-1_address(noun).landmarks-mediapipe-world.csv,pk-hfad-1_address(noun),28,28008
pk-hfad-1_address(noun).landmarks-mediapipe-world.csv,pk-hfad-1_address(noun),28,28011
pk-hfad-1_address(noun).landmarks-mediapipe-world.csv,pk-hfad-1_address(noun),28,28003
pk-hfad-1_address(noun).landmarks-mediapipe-world.csv,pk-hfad-1_address(noun),28,28009
pk-hfad-1_admire.landmarks-mediapipe-world.csv,pk-hfad-1_admire,29,-1
pk-hfad-1_admire.landmarks-mediapipe-world.csv,pk-hfad-1_admire,29,29006
pk-hfad-1_admire.landmarks-mediapipe-world.csv,pk-hfad-1_admire,29,29010
pk-hfad-1_admire.landmarks-mediapipe-world.csv,pk-hfad-1_admire,29,29009
pk-hfad-1_admire.landmarks-mediapipe-world.csv,pk-hfad-1_admire,29,29002
pk-hfad-1_admire.landmarks-mediapipe-world.csv,pk-hfad-1_admire,29,29005
pk-hfad-1_admire.landmarks-mediapipe-world.csv,pk-hfad-1_admire,29,29004
pk-hfad-1_admire.landmarks-mediapipe-world.csv,pk-hfad-1_admire,29,29008
pk-hfad-1_advertisement.landmarks-mediapipe-world.csv,pk-hfad-1_advertisement,30,-1
pk-hfad-1_advertisement.landmarks-mediapipe-world.csv,pk-hfad-1_advertisement,30,30011
pk-hfad-1_advertisement.landmarks-mediapipe-world.csv,pk-hfad-1_advertisement,30,30001
pk-hfad-1_advertisement.landmarks-mediapipe-world.csv,pk-hfad-1_advertisement,30,30009
pk-hfad-1_advertisement.landmarks-mediapipe-world.csv,pk-hfad-1_advertisement,30,30006
pk-hfad-1_advertisement.landmarks-mediapipe-world.csv,pk-hfad-1_advertisement,30,30002
pk-hfad-1_advertisement.landmarks-mediapipe-world.csv,pk-hfad-1_advertisement,30,30010
pk-hfad-1_advertisement.landmarks-mediapipe-world.csv,pk-hfad-1_advertisement,30,30007
pk-hfad-1_aein.landmarks-mediapipe-world.csv,pk-hfad-1_aein,31,-1
pk-hfad-1_aein.landmarks-mediapipe-world.csv,pk-hfad-1_aein,31,31005
pk-hfad-1_aein.landmarks-mediapipe-world.csv,pk-hfad-1_aein,31,31008
pk-hfad-1_aein.landmarks-mediapipe-world.csv,pk-hfad-1_aein,31,31006
pk-hfad-1_aein.landmarks-mediapipe-world.csv,pk-hfad-1_aein,31,31004
pk-hfad-1_aein.landmarks-mediapipe-world.csv,pk-hfad-1_aein,31,31010
pk-hfad-1_aein.landmarks-mediapipe-world.csv,pk-hfad-1_aein,31,31009
pk-hfad-1_aein.landmarks-mediapipe-world.csv,pk-hfad-1_aein,31,31007
pk-hfad-1_afghanistan.landmarks-mediapipe-world.csv,pk-hfad-1_afghanistan,32,-1
pk-hfad-1_afghanistan.landmarks-mediapipe-world.csv,pk-hfad-1_afghanistan,32,32008
pk-hfad-1_afghanistan.landmarks-mediapipe-world.csv,pk-hfad-1_afghanistan,32,32003
pk-hfad-1_afghanistan.landmarks-mediapipe-world.csv,pk-hfad-1_afghanistan,32,32007
pk-hfad-1_afghanistan.landmarks-mediapipe-world.csv,pk-hfad-1_afghanistan,32,32009
pk-hfad-1_afghanistan.landmarks-mediapipe-world.csv,pk-hfad-1_afghanistan,32,32006
pk-hfad-1_afghanistan.landmarks-mediapipe-world.csv,pk-hfad-1_afghanistan,32,32004
pk-hfad-1_afghanistan.landmarks-mediapipe-world.csv,pk-hfad-1_afghanistan,32,32010
pk-hfad-1_again.landmarks-mediapipe-world.csv,pk-hfad-1_again,33,-1
pk-hfad-1_again.landmarks-mediapipe-world.csv,pk-hfad-1_again,33,33010
pk-hfad-1_again.landmarks-mediapipe-world.csv,pk-hfad-1_again,33,33007
pk-hfad-1_again.landmarks-mediapipe-world.csv,pk-hfad-1_again,33,33009
pk-hfad-1_again.landmarks-mediapipe-world.csv,pk-hfad-1_again,33,33008
pk-hfad-1_again.landmarks-mediapipe-world.csv,pk-hfad-1_again,33,33011
pk-hfad-1_again.landmarks-mediapipe-world.csv,pk-hfad-1_again,33,33006
pk-hfad-1_again.landmarks-mediapipe-world.csv,pk-hfad-1_again,33,33004
pk-hfad-1_age.landmarks-mediapipe-world.csv,pk-hfad-1_age,34,-1
pk-hfad-1_age.landmarks-mediapipe-world.csv,pk-hfad-1_age,34,34011
pk-hfad-1_age.landmarks-mediapipe-world.csv,pk-hfad-1_age,34,34009
pk-hfad-1_age.landmarks-mediapipe-world.csv,pk-hfad-1_age,34,34002
pk-hfad-1_age.landmarks-mediapipe-world.csv,pk-hfad-1_age,34,34008
pk-hfad-1_age.landmarks-mediapipe-world.csv,pk-hfad-1_age,34,34001
pk-hfad-1_age.landmarks-mediapipe-world.csv,pk-hfad-1_age,34,34006
pk-hfad-1_age.landmarks-mediapipe-world.csv,pk-hfad-1_age,34,34003
pk-hfad-1_air.landmarks-mediapipe-world.csv,pk-hfad-1_air,35,-1
pk-hfad-1_air.landmarks-mediapipe-world.csv,pk-hfad-1_air,35,35001
pk-hfad-1_air.landmarks-mediapipe-world.csv,pk-hfad-1_air,35,35007
pk-hfad-1_air.landmarks-mediapipe-world.csv,pk-hfad-1_air,35,35005
pk-hfad-1_air.landmarks-mediapipe-world.csv,pk-hfad-1_air,35,35002
pk-hfad-1_air.landmarks-mediapipe-world.csv,pk-hfad-1_air,35,35008
pk-hfad-1_air.landmarks-mediapipe-world.csv,pk-hfad-1_air,35,35006
pk-hfad-1_air.landmarks-mediapipe-world.csv,pk-hfad-1_air,35,35011
pk-hfad-1_airplane.landmarks-mediapipe-world.csv,pk-hfad-1_airplane,36,-1
pk-hfad-1_airplane.landmarks-mediapipe-world.csv,pk-hfad-1_airplane,36,36004
pk-hfad-1_airplane.landmarks-mediapipe-world.csv,pk-hfad-1_airplane,36,36001
pk-hfad-1_airplane.landmarks-mediapipe-world.csv,pk-hfad-1_airplane,36,36005
pk-hfad-1_airplane.landmarks-mediapipe-world.csv,pk-hfad-1_airplane,36,36002
pk-hfad-1_airplane.landmarks-mediapipe-world.csv,pk-hfad-1_airplane,36,36006
pk-hfad-1_airplane.landmarks-mediapipe-world.csv,pk-hfad-1_airplane,36,36003
pk-hfad-1_airplane.landmarks-mediapipe-world.csv,pk-hfad-1_airplane,36,36007
pk-hfad-1_airport.landmarks-mediapipe-world.csv,pk-hfad-1_airport,37,-1
pk-hfad-1_airport.landmarks-mediapipe-world.csv,pk-hfad-1_airport,37,37002
pk-hfad-1_airport.landmarks-mediapipe-world.csv,pk-hfad-1_airport,37,37005
pk-hfad-1_airport.landmarks-mediapipe-world.csv,pk-hfad-1_airport,37,37011
pk-hfad-1_airport.landmarks-mediapipe-world.csv,pk-hfad-1_airport,37,37008
pk-hfad-1_airport.landmarks-mediapipe-world.csv,pk-hfad-1_airport,37,37010
